,id,label,title,pubtime,linkurl,rumorType,editor,author,sourcename,mainSummary,body
333,333,6,中国捐给法国的防护服一撕就碎,2020-04-11 15:18:01,http://www.piyao.org.cn/2020-04/11/c_1210553777.htm,0,谢博隆,,环球时报,,
623,623,6,韩国来蓉80名韩籍人员仅量体温就放行不隔离,2020-02-27 22:41:08,http://www.piyao.org.cn/2020-02/27/c_1210492941.htm,0,殷荧,,四川省互联网举报中心,,
377,377,6,男子为了不隔离从澳门游泳回珠海,2020-04-02 11:19:25,http://www.piyao.org.cn/2020-04/02/c_1210541099.htm,0,周文婧,,珠海公安微信公众号,,
1094,1094,6,熏艾可以预防新冠,,,0,,,,丁香医生团队辟谣：没用，甚至可能中毒,尚无证据表明熏艾对预防新型冠状病毒感染有效，而且在密闭的室内可能会造成一氧化碳中毒
121,121,6,湖南浏阳某派出所全部隔离一个犯罪嫌疑人核酸检测阳性,2020-05-25 10:16:53,http://www.piyao.org.cn/2020-05/25/c_1210632595.htm,0,张智萍,,长沙晚报网,,
119,119,6,上海恢复隔离武汉来沪人员,2020-05-26 11:05:43,http://www.piyao.org.cn/2020-05/26/c_1210633925.htm,0,芮静,毛锦伟,上海辟谣平台,,
805,805,6,深呼吸再憋气十秒可测是否有肺炎,2020-02-12 12:16:47,http://www.piyao.org.cn/2020-02/12/c_1210471369.htm,0,周文婧,,腾讯较真,,
426,426,6,大连市某洗浴中心有一外国顾客确诊导致720人待排查,2020-03-27 11:00:46,http://www.piyao.org.cn/2020-03/27/c_1210532500.htm,0,芮静,,辽宁日报客户端、@中山分局,,
592,592,6,财政部群众不会因费用延误救治,2020-03-04 16:41:05,http://www.piyao.org.cn/2020-03/04/c_1210500601.htm,1,周文婧,,央视新闻官方微博,,
873,873,6,武汉火神山医院是日本人设计的,2020-02-11 22:59:03,http://www.piyao.org.cn/2020-02/11/c_1210468687.htm,0,张智萍,,环球时报微信公众号,,
24,24,6,上海地铁11号线因有新冠患者突然暂停,2020-06-20 15:33:43,http://www.piyao.org.cn/2020-06/20/c_1210669742.htm,0,何舟,,上海市卫生健康委员会官方微博,,
931,931,6,钟南山院士已被传染新型冠状病毒,2020-02-12 08:40:17,http://www.piyao.org.cn/2020-02/12/c_1210470739.htm,0,张智萍,,新华网,,
602,602,6,大庆驰援武汉医疗队技术不过硬被遣送,2020-03-01 16:41:16,http://www.piyao.org.cn/2020-03/01/c_1210496485.htm,0,闫丹丹,,中国经济网,,
960,960,6,中间层烧不着的口罩才是真的,,,0,,,,解放日报辟谣：口罩是否可以被点燃，不是鉴别口罩真伪的标准,记者查阅到，口罩的主要材料有聚丙烯等。资料显示，聚丙烯是由丙烯聚合而制得的一种热塑性树脂，材料本身是可燃的。相关国家标准也仅对口罩的「易燃性」作了规定，如医用防护口罩国家标准《医用防护口罩技术要求GB19083-2010》中规定「所用材料不应具有易燃性。续燃时间应不超过5秒」，没有「不可燃」这一要求。口罩是否可以被点燃，不是鉴别口罩真伪的标准。
253,253,6,上饶市信州区某商业广场发现新冠肺炎病例,2020-04-22 16:06:02,http://www.piyao.org.cn/2020-04/22/c_1210581972.htm,0,冯栋,,@上饶发布,,
700,700,6,内蒙古自治区各地开学时间确定了,2020-02-20 16:04:20,http://www.piyao.org.cn/2020-02/20/c_1210482847.htm,0,芮静,,综合,,
661,661,6,俄罗斯专家确定新冠病毒为人工合成,2020-02-22 13:26:00,http://www.piyao.org.cn/2020-02/22/c_1210485394.htm,0,张智萍,,中国新闻网,,
582,582,6,湖南益阳一名武大学生传染爷爷新冠病毒并接触790人,2020-03-04 10:45:25,http://www.piyao.org.cn/2020-03/04/c_1210500065.htm,0,周文婧,,益阳市公安局官方微博,,
199,199,6,网传“山东2020年春季学期开学通知”,2020-05-07 16:29:43,http://www.piyao.org.cn/2020-05/07/c_1210607752.htm,0,周文婧,,大众日报客户端,,
19,19,6,安庆市立医院确诊一例新冠肺炎患者,2020-06-21 14:17:14,http://www.piyao.org.cn/2020-06/21/c_1210670711.htm,0,董晓,,安庆网警巡查执法,,
116,116,6,中国控制世卫组织,2020-05-26 11:08:31,http://www.piyao.org.cn/2020-05/26/c_1210633938.htm,0,芮静,马卓言,新华社,,
211,211,6,5月6日起石家庄市主城区恢复常态化限行,2020-05-04 12:09:18,http://www.piyao.org.cn/2020-05/04/c_1210603334.htm,1,周文婧,,石家庄公安交警微信公众号,,
1015,1015,6,普通肺炎的疫苗能预防新冠病毒,,,0,,,,世界卫生组织辟谣 ：不能，肺炎球菌疫苗和乙型流感嗜血杆菌疫苗等肺炎疫苗不能预防新冠肺炎,近期，网上流传「预防普通肺炎的疫苗能够防止新型冠状病毒感染」的说法。世界卫生组织回应：肺炎球菌疫苗和乙型流感嗜血杆菌疫苗等肺炎疫苗不能预防新型冠状病毒肺炎。新型冠状病毒不同于以往已发现的病毒，它需要自己的疫苗。研究人员正努力开发针对它的疫苗。
1102,1102,6,新冠定名为 SARI,,,0,,,,丁香医生团队辟谣：SARI是「严重急性呼吸道感染」的英文缩写,SARI是英文severeacuterespiratoryinfections的缩写，中文意思为严重急性呼吸道感染。此次爆发于的新冠疫情，目前暂时被命名为新型冠状病毒，英文为2019NovelCoronavirus(2019-nCoV)。2019-nCoV可以导致SARI，但并不是所有的SARI都是2019-nCoV引起的。
372,372,6,无症状感染者会造成新一轮疫情暴发,2020-04-03 11:13:44,http://www.piyao.org.cn/2020-04/03/c_1210542810.htm,0,张智萍,,新华网,,
990,990,6,环保酵素可以消灭新冠病毒,,,0,,,,丁香医生团队辟谣：没有证据支持「环保酵素能消毒」，环保酵素存在安全隐患，且可能是违法产品,《中华人民共和国传染病防治法》规定：生产用于传染病防治的消毒产品的单位和生产用于传染病防治的消毒产品，应当经省级以上人民政府卫生行政部门审批。各地采用的「环保酵素」，均为民间自制，公开资料中产品未见任何相关证明。目前权威机构确认能有效灭活病毒的可靠产品只包括75%酒精、含氯消毒剂、乙醚等。
2,2,6,南昌民德路锦江之星酒店发现有俄罗斯人患新冠肺炎,2020-06-26 11:05:25,http://www.piyao.org.cn/2020-06/26/c_1210677436.htm,0,张智萍,,央广网,,
611,611,6,北京盘古大观保洁确诊新冠肺炎,2020-02-29 10:49:47,http://www.piyao.org.cn/2020-02/29/c_1210494764.htm,0,谢博隆,,人民网,,
903,903,6,深圳全市主干道6日晚要进行大面积消毒,2020-02-11 22:28:12,http://www.piyao.org.cn/2020-02/11/c_1210468805.htm,0,张智萍,,深圳互联网信息办公室官方微信,,
469,469,6,齐齐哈尔龙江县有4名意大利返乡人员发烧,2020-03-19 10:36:37,http://www.piyao.org.cn/2020-03/19/c_1210520905.htm,0,何舟,王骁,@哈尔滨日报,,
238,238,6,武汉蔡甸邮政银行发现新冠肺炎病例已被封闭,2020-04-26 10:33:46,http://www.piyao.org.cn/2020-04/26/c_1210590811.htm,0,张智萍,,中国新闻网,,
277,277,6,北京对津冀来京人员不再实行居家观察,2020-04-20 17:33:48,http://www.piyao.org.cn/2020-04/20/c_1210578955.htm,1,冯栋,,@北京发布,,
268,268,6,内蒙古明确学校开学复课时间,2020-04-21 14:24:04,http://www.piyao.org.cn/2020-04/21/c_1210580209.htm,1,冯栋,,内蒙古教育发布微信公号,,
1141,1141,6,沪援鄂医疗队只能吃方便面,,,0,,,,医疗队医师组组长回应：不实信息,医疗队医师组组长、上海市第一人民医院呼吸与危重症医学科医师组组长周新教授，做出回应：政府安排得很好，上海医疗队到武汉这两天，没有吃过一盒方便面。
177,177,6,内蒙古巴彦淖尔市医院核酸检测出2名阳性患者,2020-05-12 15:51:35,http://www.piyao.org.cn/2020-05/12/c_1210615455.htm,0,张智萍,,央视新闻客户端,,
936,936,6,李兰娟说桐庐阳光华庭边上那个人还没有找到,2020-02-10 14:20:46,http://www.piyao.org.cn/2020-02/10/c_1210468160.htm,0,张智萍,,浙江新闻客户端,,
113,113,6,世卫组织新冠病毒“毒性”并未减弱,2020-06-02 16:22:09,http://www.piyao.org.cn/2020-06/02/c_1210643750.htm,1,杜畅,,新华社,,
317,317,6,湖北利川高三4月22日开学,2020-04-14 13:06:21,http://www.piyao.org.cn/2020-04/14/c_1210557278.htm,0,芮静,,@利川发布,,
825,825,6,新冠肺炎患者可自行服用抗艾药“克力芝”,2020-02-12 08:37:20,http://www.piyao.org.cn/2020-02/12/c_1210470770.htm,2,张智萍,,健康报微信公众号,,
447,447,6,郑州恢复堂食后超过4人算聚餐,2020-03-23 10:11:30,http://www.piyao.org.cn/2020-03/23/c_1210526173.htm,0,芮静,,大河网,,
1083,1083,6,酒精浓度越高消毒效果越好,,,0,,,,丁香医生团队辟谣：浓度为60%-80%的乙醇才有效,浓度为60%-80%的乙醇是一种有效的杀病毒剂，可灭活所有亲脂病毒（如疱疹病毒、痘苗病毒和流感病毒）和许多亲水性病毒（如腺病毒、肠道病毒、鼻病毒和轮状病毒。过高的浓度可能会降低效力，因为蛋白质在无水的情况下不容易发生变性。
298,298,6,邢台市出现新增病例,2020-04-16 15:44:36,http://www.piyao.org.cn/2020-04/16/c_1210560521.htm,0,芮静,,牛城晚报,,
382,382,6,中老磨憨口岸入境人员冲关,2020-04-01 10:26:53,http://www.piyao.org.cn/2020-04/01/c_1210539518.htm,0,张智萍,,中国新闻网,,
715,715,6,武汉病毒所研究生为“零号病人” ,2020-02-16 18:10:02,http://www.piyao.org.cn/2020-02/16/c_1210477088.htm,0,周文婧,,新华社,,
423,423,6,低温可冻死新冠病毒,2020-03-27 15:07:34,http://www.piyao.org.cn/2020-03/27/c_1210533106.htm,0,周文婧,雷伟,中国药学会科普官方微信公众号,,
258,258,6,国家税务总局受疫情影响逾期缴税不影响企业信用,2020-04-24 10:30:47,http://www.piyao.org.cn/2020-04/24/c_1210588173.htm,1,冯栋,,新华网,,
937,937,6,1月28日起北京超市菜市场要关门一周,2020-02-12 08:34:26,http://www.piyao.org.cn/2020-02/12/c_1210470754.htm,0,张智萍,,新京报,,
512,512,6,北京清明节按日分时段预约祭扫,2020-03-14 15:31:00,http://www.piyao.org.cn/2020-03/14/c_1210514492.htm,1,闫丹丹,,新京报,,
578,578,6,轻症患者手粘唾液触碰眼口鼻会加重,2020-03-04 21:18:03,http://www.piyao.org.cn/2020-03/04/c_1210500916.htm,0,闫丹丹,,科普中国,,
564,564,6,黄连上清片可预防新冠肺炎,2020-03-05 14:31:33,http://www.piyao.org.cn/2020-03/05/c_1210501808.htm,0,闫丹丹,,光明网,,
897,897,6,白酒放冰箱冷冻室能制作75%的酒精,2020-02-11 22:22:49,http://www.piyao.org.cn/2020-02/11/c_1210468843.htm,2,张智萍,,腾讯较真,,
628,628,6,吉林公主岭近期还要封城,2020-02-27 11:47:52,http://www.piyao.org.cn/2020-02/27/c_1210492022.htm,0,殷荧,,公主岭发布微信公众号,,
819,819,6,用淡盐水漱口可以预防新型冠状病毒,2020-02-12 08:40:08,http://www.piyao.org.cn/2020-02/12/c_1210470738.htm,0,张智萍,,新华网、广医一院官微,,
383,383,6,湖北粮食短缺赶紧屯米抢油,2020-04-01 15:04:32,http://www.piyao.org.cn/2020-04/01/c_1210540013.htm,0,张智萍,,湖北之声,,
364,364,6,入境隔离人员逃离上海崇明隔离点,2020-04-04 17:41:37,http://www.piyao.org.cn/2020-04/04/c_1210544574.htm,0,周文婧,,上海崇明微信公众号,,
691,691,6,温州490例肺炎病例有40%是全新变异病毒,2020-02-19 14:06:19,http://www.piyao.org.cn/2020-02/19/c_1210481244.htm,0,芮静,,广州疾控i健康微信公众号,,
997,997,6,新冠病毒的疫苗研制要 18 个月,,,1,,,,世卫组织总干事谭德塞博士：开发疫苗和疗法需要时间,世卫组织总干事谭德塞博士表示：「开发疫苗和疗法需要时间，与此同时，我们也不是束手无策。我们现在可以采用许多基本公共卫生干预措施预防感染。第一支疫苗可能在18个月后才能投入使用。所以，在筹划长远安排的同时，我们今天必须全力使用现有各种武器对付这一病毒。」
900,900,6,武汉市药店2月10日后将关门,2020-02-11 22:28:57,http://www.piyao.org.cn/2020-02/11/c_1210468804.htm,0,张智萍,,武汉市市场监督管理局,,
315,315,6,夏邑县一男子为新冠肺炎确诊病例,2020-04-14 13:06:21,http://www.piyao.org.cn/2020-04/14/c_1210557250.htm,0,芮静,,@微博商丘,,
707,707,6,新冠病毒会长期存在,2020-02-20 10:49:31,http://www.piyao.org.cn/2020-02/20/c_1210482331.htm,1,芮静,,新闻联播微信公众号,,
264,264,7,宝鸡暂停酒店婚庆等行业统一整改,2020-04-21 11:37:52,http://www.piyao.org.cn/2020-04/21/c_1210579961.htm,0,冯栋,,@宝鸡网警巡查执法,,
458,458,7,5月1日后全面恢复马拉松,2020-03-24 09:49:02,http://www.piyao.org.cn/2020-03/24/c_1210526870.htm,2,冯栋,,@新华网,,
290,290,7,重庆渝中区朝天门出现疑似病例,2020-04-17 10:31:42,http://www.piyao.org.cn/2020-04/17/c_1210562157.htm,0,芮静,,在渝中客户端,,
429,429,7,湘潭发现一例从泰国回来的新冠肺炎患者,2020-03-26 14:03:10,http://www.piyao.org.cn/2020-03/26/c_1210531313.htm,0,冯栋,,@红网,,
241,241,7,钟南山预测“5月疫情将全面爆发”,2020-04-25 12:20:11,http://www.piyao.org.cn/2020-04/25/c_1210589712.htm,0,张智萍,,中国互联网联合辟谣平台综合,,
914,914,7,酒精84消毒液到底怎么用这份使用指南请收好,2020-02-11 16:04:11,http://www.piyao.org.cn/2020-02/11/c_1210470238.htm,1,谢博隆,,中国互联网联合辟谣平台,,
286,286,7,疫情期间减免企业社保费会影响个人社保缴费连续记录,2020-04-18 16:29:35,http://www.piyao.org.cn/2020-04/18/c_1210569809.htm,2,何舟,,国家税务总局公众号,,
291,291,7,丹阳六中出现学生无症状感染者,2020-04-17 10:31:42,http://www.piyao.org.cn/2020-04/17/c_1210562170.htm,0,芮静,,丹阳发布,,
312,312,7,武汉要发消费券,2020-04-17 10:28:58,http://www.piyao.org.cn/2020-04/17/c_1210562203.htm,1,张智萍,王自宸,新华社,,
10,10,7,五台山不接待北京河北等地游客,2020-06-23 10:03:54,http://www.piyao.org.cn/2020-06/23/c_1210672365.htm,0,冯栋,,五台山管委会微信公号,,
907,907,7,温州顺丰快递查出四例新冠肺炎所有人隔离,2020-02-11 22:10:31,http://www.piyao.org.cn/2020-02/11/c_1210469972.htm,0,张智萍,,温州辟谣微信公众号,,
867,867,7,病毒会漂浮在空气中形成“病毒云”,2020-02-11 23:10:36,http://www.piyao.org.cn/2020-02/11/c_1210464117.htm,0,张智萍,,新京报,,
588,588,7,名字里带氯的消毒剂就是含氯消毒剂,2020-03-03 16:38:43,http://www.piyao.org.cn/2020-03/03/c_1210499271.htm,2,闫丹丹,,光明网,,
192,192,7,河北衡水民办初高中将在5月末全部开学,2020-05-08 10:33:38,http://www.piyao.org.cn/2020-05/08/c_1210608622.htm,0,殷荧,,河北新闻网,,
762,762,7,大庆未带通行证出行将被集中隔离,2020-02-14 12:59:34,http://www.piyao.org.cn/2020-02/14/c_1210474285.htm,0,张智萍,,大庆网警巡查执法,,
722,722,7,长颈鹿充气服公鸡服……“硬核防护服”真有用,2020-02-18 17:13:57,http://www.piyao.org.cn/2020-02/18/c_1210479916.htm,2,芮静,,央视新闻微信公众号,,
307,307,7,哈医大附属第一医院医生感染耳鼻喉科封科,2020-04-15 12:49:17,http://www.piyao.org.cn/2020-04/15/c_1210558895.htm,0,张智萍,,黑龙江日报,,
403,403,7,重庆观音桥新增6名确诊病例娱乐场所将全部关闭,2020-03-30 11:21:29,http://www.piyao.org.cn/2020-03/30/c_1210536550.htm,0,张智萍,,重庆网警,,
729,729,7,新冠肺炎治疗药物于2月15日获批上市,2020-02-18 13:04:57,http://www.piyao.org.cn/2020-02/18/c_1210479405.htm,2,芮静,张佳星,科技日报微信公众号,,
326,326,7,牡丹江4月13日起全市封城,2020-04-13 13:20:39,http://www.piyao.org.cn/2020-04/13/c_1210555704.htm,0,张智萍,,牡丹江市委网信办,,
115,115,7,全国高等学校外语专业四八级考试上半年不再举行,2020-06-02 16:30:59,http://www.piyao.org.cn/2020-06/02/c_1210643752.htm,1,殷荧,,高校外语专业教学测试办公室,,
42,42,7,广西一酒店接待北京客人致20多人发烧被隔离,2020-06-18 15:50:02,http://www.piyao.org.cn/2020-06/18/c_1210666913.htm,0,殷荧,,人民网,,
129,129,7,邢台市桥西区一小学附近有确诊病例,2020-05-22 15:29:24,http://www.piyao.org.cn/2020-05/22/c_1210629521.htm,0,冯栋,,邢台桥西网信微信公号,,
64,64,7,北京五棵松华熙“沦陷”,2020-06-15 14:40:57,http://www.piyao.org.cn/2020-06/15/c_1210661884.htm,0,闫丹丹,,新京报,,
977,977,7,磷酸氯喹是新冠肺炎特效药,,,2,,,,钟南山院士：目前磷酸氯喹还谈不上是特效药，但是有一定的帮助,在2月18日广东省召开的新闻发布会上，钟南山院士表示「目前专家推荐的磷酸氯喹还谈不上是特效药，但是有一定的帮助，是非常值得探讨的。」丁香医生在此提醒，磷酸氯喹是用于治疗新冠肺炎，非预防用药，请勿哄抢，没病不要乱吃药。
571,571,7,山东特殊困难群众临时纳入医保扶贫范围,2020-03-06 16:49:55,http://www.piyao.org.cn/2020-03/06/c_1210503414.htm,1,周文婧,,央视新闻客户端,,
780,780,7,福州市中医院领导及接诊的医生与护士要被隔离了,2020-02-13 20:37:49,http://www.piyao.org.cn/2020-02/13/c_1210473228.htm,0,周文婧,,东南网《网络辟谣举报平台》,,
482,482,7,重庆渝中因出现输入性病例恢复一级响应,2020-03-17 17:38:28,http://www.piyao.org.cn/2020-03/17/c_1210518659.htm,0,何舟,,渝中政府网公众号,,
1144,1144,7,SARS是美国的生物战,,,0,,,,勿怪幸医学博士查证：营销号胡扯,中科院武汉病毒所的石正丽教授团队经过多年研究发现，SARS病毒的基因与来自云南山洞里的菊头蝠99%吻合。SARS爆发主要集中在中国和亚洲地区，是因为病毒的传播依赖人传人，如果没有感染的人去到其他洲，病毒是没有办法跨越大洋传播的。
830,830,7,吃辣椒能降低新型冠状病毒肺炎死亡风险,2020-02-12 08:35:41,http://www.piyao.org.cn/2020-02/12/c_1210470758.htm,0,张智萍,,中国互联网联合辟谣平台,,
367,367,7,国家卫健委全国绝大部分地区健康通行码已可实现“一码通行”,2020-04-06 15:21:51,http://www.piyao.org.cn/2020-04/06/c_1210546489.htm,1,闫丹丹,,人民网,,
70,70,7,交通运输部高风险地区地铁满载率应低于50%,2020-06-15 14:40:53,http://www.piyao.org.cn/2020-06/15/c_1210661897.htm,1,闫丹丹,,中国新闻网,,
935,935,7,双黄连可预防新冠肺炎感染,2020-02-12 08:30:43,http://www.piyao.org.cn/2020-02/12/c_1210470789.htm,2,张智萍,,中国新闻网,,
18,18,7,北京瞒报谎报健康宝状态将被依法追责,2020-06-26 11:03:56,http://www.piyao.org.cn/2020-06/26/c_1210677448.htm,1,张智萍,,新华社,,
266,266,7,北京市体育局安全有序恢复室内外体育健身场所开放,2020-04-22 09:25:43,http://www.piyao.org.cn/2020-04/22/c_1210581219.htm,1,冯栋,,中国新闻网,,
1035,1035,7,金银花有望防控新冠病毒感染,,,2,,,,丁香医生团队：目前仅有动物实验，实验用的剂量和提取方式，和日常饮食摄入的还是有很大差距。,目前关于金银花研究较多来自体外环境细胞实验的研究，即使在动物实验中表现出一定的抗病毒效果，也不能推及在人体内的效果。同时，已有研究显示抗病毒活性成分的剂量关系及生物利用度还并不理想，目前还没有足够有力的临床试验数据证明金银花的抗病毒效果。最重要的，实验用的剂量和提取方式，和日常饮食摄入的还是有很大差距，大剂量使用可能带来不良反应，切勿自行以预防为目的的服用。
236,236,7,疫情期间非洲人在华遭虐待,2020-04-27 11:05:23,http://www.piyao.org.cn/2020-04/27/c_1210592142.htm,0,张智萍,,中国新闻网,,
626,626,7,武汉江岸区塔子湖锦绣家园有新冠肺炎重症治愈病人上吊自杀,2020-02-27 17:00:28,http://www.piyao.org.cn/2020-02/27/c_1210492388.htm,0,殷荧,,@大江金岸,,
1079,1079,7,治疗主要靠激素会成为废人,,,0,,,,李兰娟院士辟谣：现在发生的大量的病人根本就不用激素,非典时期，激素治疗使部分患者留下股骨头坏死的后遗症，这是药物的一种副作用。现在发生的大量的病人根本就不用激素，所以不会引起股骨头坏死。
1059,1059,7,新冠病毒2018年就发现了,,,0,,,,中科院辟谣：并非同一种,新型冠状病毒感染的肺炎疫情发生后，有网友翻出2018年“科学家发现新型冠状病毒”的旧闻，怀疑“是否两年前就已发现如今正在肆虐的新型冠状病毒”。记者今天向中科院求证，该院武汉病毒研究所称2018年报道的“病毒”，与此次引发肺炎疫情的2019-nCov并非“同一种病毒”。
670,670,7,北京西城区政府69位隔离观察者52位确诊,2020-02-22 08:51:40,http://www.piyao.org.cn/2020-02/22/c_1210484797.htm,0,冯栋,,@北京西城,,
141,141,7,云南昆明出现新确诊新冠肺炎病例,2020-05-20 15:41:25,http://www.piyao.org.cn/2020-05/20/c_1210626534.htm,0,冯栋,缪超,中国新闻网,,
569,569,7,教育部适当延长毕业生择业时间,2020-03-06 16:49:53,http://www.piyao.org.cn/2020-03/06/c_1210503402.htm,1,周文婧,,中新网客户端,,
1105,1105,7,黑龙江省高速公路封闭,,,0,,,,黑龙江高速交警：系谣言,据黑龙江高速交警微博消息，黑龙江省高速公路通行正常，无封闭情况，有谣言说黑龙江省高速公路封闭，请大家不传谣、不信谣，积极配合政府相关部门做好疫情防范工作。
17,17,7,河北省新乐市信誉楼有新冠肺炎传播风险,2020-06-22 15:25:11,http://www.piyao.org.cn/2020-06/22/c_1210672060.htm,0,冯栋,,新乐市发布微信公号,,
1149,1149,7,新冠2018年就发现了,,,0,,,,中科院辟谣：并非同一种,新型冠状病毒感染的肺炎疫情发生后，有网友翻出2018年“科学家发现新型冠状病毒”的旧闻，怀疑“是否两年前就已发现如今正在肆虐的新型冠状病毒”。记者今天向中科院求证，该院武汉病毒研究所称2018年报道的“病毒”，与此次引发肺炎疫情的2019-nCov并非“同一种病毒”。
781,781,7,将衣物放到整理箱密封4小时后病毒就死了,2020-02-13 21:16:48,http://www.piyao.org.cn/2020-02/13/c_1210473498.htm,0,张智萍,,腾讯较真,,
538,538,7,湖北发放健康码 中低风险地区持绿码人员可全省通行,2020-03-10 17:18:44,http://www.piyao.org.cn/2020-03/10/c_1210508727.htm,1,殷荧,,湖北省人民政府网站,,
505,505,7,网传汨罗出现19例病例,2020-03-13 11:05:47,http://www.piyao.org.cn/2020-03/13/c_1210512712.htm,0,殷荧,,湖南卫健委官网、@华声在线,,
955,955,7,新冠病毒传播途径有变化,,,0,,,,科技部社会发展科技司司长吴远彬：目前研究结论显示，呼吸道飞沫和密切接触传播仍然是主要传播途径,28日，科技部社会发展科技司司长吴远彬表示，目前研究结论显示，呼吸道飞沫和密切接触传播仍然是主要传播途径。粪口传播有一定风险，但传播能力和条件还需进一步相应研究证实。针对气溶胶传播，中国医科院实验动物所开展相应实验，气溶胶传播要同时满足密闭的空间、较长的时间、高浓度病毒三个条件，在这些条件下才有传染的可能性。通风条件良好的日常生活中气溶胶传播可能性小。
147,147,7,有“黄牛”在珠海兜售核酸采样证明,2020-05-18 15:12:23,http://www.piyao.org.cn/2020-05/18/c_1210623565.htm,0,殷荧,,珠海发布微信公号,,
1103,1103,7,某某城市飞机喷洒消毒药水,,,0,,,,人民日报辟谣：各城市版本的都是谣言！,武汉、杭州、郑州等各城市版本的「飞机喷洒消毒药水」都是谣言！
1024,1024,7,别往空气中喷撒酒精会爆炸,,,1,,,,清华大学化学系孙亚飞博士：确实要注意,如果在空气中乱喷，容易因为局部过浓而爆燃。喷洒酒精之后，会有一部分酒精发生气化，浓度虽有所降低，但是与氧气的接触却更充分了，所以空气中只要有3.5%左右的酒精，遇到明火、静电火花乃至一些高温物体，就足以发生爆炸。因此，在喷洒酒精时，务必注意用量，不要过度喷洒导致空气中挥发的酒精太多，更不能直接对着空气喷洒，也不要对着人喷洒。
1063,1063,7,服用VC可以预防感染,,,0,,,,丁香医生团队辟谣：没有预防作用，过度服用会中毒,普通感冒前，部分人群长期使用VC可以缩短病程，造成很多人有VC可以抵抗流感、提高免疫力的印象。也有一些人会把补充VC当作万能药，没事就给自己补一点。在新型冠状病毒的疫情下，为了安心就大剂量地使用VC。但其实在疾病治疗过程中，摄入VC通常只是作为辅助治疗手段，并不具备预防和抵抗新型冠状病毒的作用，过度服用还会导致腹泻、皮疹等中毒现象。
632,632,7,汝南一司机确诊新冠肺炎致一千多人被隔离,2020-02-27 09:39:42,http://www.piyao.org.cn/2020-02/27/c_1210491760.htm,0,谢博隆,,掌上驻马店微信公众号,,
384,384,7,宁波合肥温州大连有人借疫情穿着防护服上门打劫,2020-04-01 10:26:53,http://www.piyao.org.cn/2020-04/01/c_1210539526.htm,0,周文婧,,中国互联网联合辟谣平台综合,,
784,784,7,青海湖已开湖,2020-02-13 21:17:04,http://www.piyao.org.cn/2020-02/13/c_1210473487.htm,0,张智萍,,央广网,,
1020,1020,7,用生理盐水洗鼻子可预防新冠病毒,,,0,,,,WHO 辟谣：没有证据表明，经常用生理盐水冲洗鼻子可以防止感染新冠病毒,有一些有限的证据表明，经常用生理盐水清洗鼻子可以帮助人们更快地从普通感冒中恢复过来。然而，经常清洗鼻子并不能预防呼吸道感染。
832,832,7,春节假期再次延长至2月20日,2020-02-11 22:54:38,http://www.piyao.org.cn/2020-02/11/c_1210468765.htm,0,张智萍,,上海网络辟谣,,
560,560,7,交通运输部加强境外返回人员疫情防控和运输服务保障,2020-03-06 16:43:36,http://www.piyao.org.cn/2020-03/06/c_1210503379.htm,1,周文婧,,交通运输部微信公众号,,
276,276,7,上海杨浦五角场出现新冠肺炎确诊病例,2020-04-19 16:21:14,http://www.piyao.org.cn/2020-04/19/c_1210577434.htm,0,周文婧,,@上海杨浦,,
668,668,7,“钟南山看望林正斌教授”视频疯传,2020-02-20 21:27:05,http://www.piyao.org.cn/2020-02/20/c_1210483298.htm,0,芮静,张智萍 肖思思,中国互联网联合辟谣平台,,
683,683,7,去过某超市杭州健康码会绿码变红码,2020-02-20 10:52:26,http://www.piyao.org.cn/2020-02/20/c_1210482227.htm,0,芮静,吴燕,杭州网,,
514,514,7,喝盐水能杀灭新冠病毒,2020-03-12 17:44:31,http://www.piyao.org.cn/2020-03/12/c_1210511895.htm,0,冯栋,,@科学辟谣,,
1131,1131,7,桑拿、汗蒸能预防新冠,,,0,,,,丁香医生团队辟谣：杀死新冠至少需要 56℃，30 分钟,杀死冠状病毒至少需要56℃，30分钟，可用于物体表面消毒等。桑拿房内温度的确较高，但人体的体温是相对恒定的，无法预防病毒。并且桑拿汗蒸的地方通风差、人多，反而增加疾病传播的几率。且长时间桑拿、汗蒸，可能会出现脱水甚至休克等症状。
206,206,7,唐山市曹妃甸区八农场出现新冠肺炎确诊病例,2020-05-03 13:18:17,http://www.piyao.org.cn/2020-05/03/c_1210602436.htm,0,何舟,,曹妃甸发布公众号,,
880,880,7,武汉将“断网”以禁止医务人员分享相关信息,2020-02-12 08:40:35,http://www.piyao.org.cn/2020-02/12/c_1210470740.htm,0,张智萍,,人民网、武汉发布,,
1092,1092,7,网传感染病例在10万例左右,,,0,,,,国家卫健委回应：不实消息,根据卫健委最新数据，截至1月27日24时，国家卫生健康委收到30个省(区、市)累计报告确诊病例4515例，现有重症病例976例，累计死亡病例106例，累计治愈出院60例。现有疑似病例6973例。
442,442,7,海关不允许携带或者寄递口罩出境,2020-03-24 09:49:02,http://www.piyao.org.cn/2020-03/24/c_1210526857.htm,0,冯栋,,@12360海关热线,,
510,510,7,郭某鹏一人密切接触者近4万人,2020-03-13 10:03:14,http://www.piyao.org.cn/2020-03/13/c_1210512598.htm,0,冯栋,,大河报微信公众号,,
