,title,pubtime,linkurl,keyword,editor,author,sourcename
521,天门杨林确诊一例？即将封城？,2020-03-16 15:21:13,http://www.piyao.org.cn/2020-03/16/c_1210516898.htm,0,何舟,,湖北省人民政府网站
522,南京华侨路有确诊病例，已封路？,2020-03-16 11:22:31,http://www.piyao.org.cn/2020-03/16/c_1210516426.htm,0,杜畅,,@平安南京
523,湖北武穴重新封城？,2020-03-16 11:13:55,http://www.piyao.org.cn/2020-03/16/c_1210516411.htm,0,杜畅,,武穴市人民政府网站
524,湖北黄冈城区3月16日恢复公交运行？,2020-03-16 11:00:56,http://www.piyao.org.cn/2020-03/16/c_1210516304.htm,0,杜畅,,湖北省人民政府网站
525,湖北潜江解封第一天发生重大车祸致6人死亡？,2020-03-15 17:37:28,http://www.piyao.org.cn/2020-03/15/c_1210515661.htm,0,殷荧,,法制网
526,淡水鱼能传播新冠肺炎？,2020-03-15 17:37:37,http://www.piyao.org.cn/2020-03/15/c_1210515651.htm,0,殷荧,,科普中国
527,武汉硚口某社区居民发热瞒报，导致一家五口疑似感染新冠肺炎？,2020-03-15 12:03:14,http://www.piyao.org.cn/2020-03/15/c_1210515272.htm,0,谢博隆,,@硚口发布、@武汉大学
528,京沪两地回应境外回国人员新冠肺炎诊疗费用问题,2020-03-15 18:13:52,http://www.piyao.org.cn/2020-03/15/c_1210515710.htm,1,殷荧,,新闻联播微信公众号
529,连云港东海某小区出现输入性新冠肺炎患者？,2020-03-15 12:03:14,http://www.piyao.org.cn/2020-03/15/c_1210515290.htm,0,谢博隆,,西双湖论坛微信公众号
531,健康人可以注射“特免血浆”预防新冠病毒？,2020-03-14 15:31:52,http://www.piyao.org.cn/2020-03/14/c_1210514384.htm,0,闫丹丹,,科学辟谣
532,花岗岩能预防新冠肺炎感染？,2020-03-13 15:29:27,http://www.piyao.org.cn/2020-03/13/c_1210513214.htm,0,冯栋,袁智勤,科学辟谣平台
533,网传汨罗出现19例病例？,2020-03-13 11:05:47,http://www.piyao.org.cn/2020-03/13/c_1210512712.htm,0,殷荧,,湖南卫健委官网、@华声在线
534,每天用肥皂洗鼻窦可以降低感染肺炎风险？,2020-03-13 10:03:14,http://www.piyao.org.cn/2020-03/13/c_1210512615.htm,0,冯栋,,千龙网
535,湖北更新疫情风险等级 仅武汉为高风险,2020-03-14 15:31:14,http://www.piyao.org.cn/2020-03/14/c_1210514485.htm,1,闫丹丹,,新华社
536,武汉青山某隔离点有32名因疫情失去监护人的孤儿？,2020-03-13 17:45:18,http://www.piyao.org.cn/2020-03/13/c_1210513378.htm,0,冯栋,,@青山政务
537,北京：3月16日起所有入境进京人员原则上集中观察14天，费用自理,2020-03-15 18:01:44,http://www.piyao.org.cn/2020-03/15/c_1210509699.htm,1,殷荧,,人民日报客户端
538,郭某鹏一人密切接触者近4万人？,2020-03-13 10:03:14,http://www.piyao.org.cn/2020-03/13/c_1210512598.htm,0,冯栋,,大河报微信公众号
540,新冠肺炎和炎症性肠病傻傻分不清楚？,2020-03-14 15:30:42,http://www.piyao.org.cn/2020-03/14/c_1210514505.htm,2,闫丹丹,,科普中国
541,北京清明节按日分时段预约祭扫,2020-03-14 15:31:00,http://www.piyao.org.cn/2020-03/14/c_1210514492.htm,1,闫丹丹,,新京报
543,进沪前14天内，有过这8个国家旅行或居住史，一律隔离14天,2020-03-13 17:53:59,http://www.piyao.org.cn/2020-03/13/c_1210513387.htm,1,殷荧,,@上海发布
544,喝盐水能杀灭新冠病毒？,2020-03-12 17:44:31,http://www.piyao.org.cn/2020-03/12/c_1210511895.htm,0,冯栋,,@科学辟谣
545,教育部：优先初三高三学生复学 大学开学继续延后,2020-03-14 15:31:23,http://www.piyao.org.cn/2020-03/14/c_1210514455.htm,1,闫丹丹,,央视新闻
546,菏泽一中即将分批开学？,2020-03-12 15:12:47,http://www.piyao.org.cn/2020-03/12/c_1210511698.htm,0,冯栋,,@齐鲁网
547,网传北京4月开学？,2020-03-12 10:09:13,http://www.piyao.org.cn/2020-03/12/c_1210511103.htm,0,冯栋,,@北京市教委
548,上海学校开学、影剧院营业时间定了？,2020-03-12 10:09:13,http://www.piyao.org.cn/2020-03/12/c_1210511107.htm,0,冯栋,,@上海发布
549,国家卫健委：总体上我国本轮疫情流行高峰已经过去,2020-03-12 16:56:22,http://www.piyao.org.cn/2020-03/12/c_1210511853.htm,1,殷荧,,央视网
550,岳阳湘阴一病例从县人民医院逃跑？,2020-03-12 10:09:13,http://www.piyao.org.cn/2020-03/12/c_1210511116.htm,0,冯栋,,掌上湘阴微信公众号
552,惠州大量病死鸡流入湖北市场？,2020-03-11 14:08:18,http://www.piyao.org.cn/2020-03/11/c_1210509518.htm,0,冯栋,刘建威,惠州日报
553,北京：滞留湖北未返京人员每月生活费标准不低于3080元,2020-03-12 16:56:52,http://www.piyao.org.cn/2020-03/12/c_1210511855.htm,1,殷荧,,新华社
554,张家界市疫情期间违章可免分？,2020-03-11 14:08:18,http://www.piyao.org.cn/2020-03/11/c_1210509515.htm,0,冯栋,,掌上张家界微信公众号
555,输注恢复期血浆会感染乙肝、梅毒或者其他病毒？,2020-03-11 10:36:53,http://www.piyao.org.cn/2020-03/11/c_1210509137.htm,0,冯栋,,科学辟谣平台
556,多地延长供暖，不另收费,2020-03-12 16:55:33,http://www.piyao.org.cn/2020-03/12/c_1210511847.htm,1,殷荧,,人民网微信公众号
557,北京：3月16日出行正常化？24日全面复工？,2020-03-11 08:51:22,http://www.piyao.org.cn/2020-03/11/c_1210509084.htm,0,冯栋,,北京日报客户端
558,“救命”血浆任何人都可以献？,2020-03-11 10:36:53,http://www.piyao.org.cn/2020-03/11/c_1210509148.htm,2,冯栋,,科学辟谣平台
559,多地明确开学时间,2020-03-11 18:01:33,http://www.piyao.org.cn/2020-03/11/c_1210509693.htm,1,冯栋,,央视网微信公众号
560,返程高峰，黑龙江省高速拥堵？,2020-03-10 15:59:15,http://www.piyao.org.cn/2020-03/10/c_1210508693.htm,0,冯栋,孙莹,@哈尔滨日报
561,山西一高校通知学生6月返校直接毕业？,2020-03-10 12:12:36,http://www.piyao.org.cn/2020-03/10/c_1210508299.htm,0,冯栋,,@千龙网中国首都网
562,生态环境部：累计监测饮用水源地14915次 未发现疫情影响水质安全情况,2020-03-11 18:02:17,http://www.piyao.org.cn/2020-03/11/c_1210509700.htm,1,殷荧,,光明网
563,中国驻韩使馆3月份暂停办理中国护照？,2020-03-09 17:05:28,http://www.piyao.org.cn/2020-03/09/c_1210507311.htm,0,冯栋,,中国驻韩国大使馆微信公众号
564,“抗病毒”的食物可防治新冠肺炎？,2020-03-10 12:12:36,http://www.piyao.org.cn/2020-03/10/c_1210508293.htm,0,冯栋,赵靖,光明网
565,张家界有韩国回来的确诊病例，发高烧不能动弹？,2020-03-10 12:12:36,http://www.piyao.org.cn/2020-03/10/c_1210508284.htm,0,冯栋,,@湖南日报
566,丙种球蛋白能预防新冠肺炎？,2020-03-10 11:24:59,http://www.piyao.org.cn/2020-03/10/c_1210508282.htm,0,殷荧,,科普中国
567,北京市延长居民集中供热时间 顺延至3月22日24时,2020-03-10 17:18:42,http://www.piyao.org.cn/2020-03/10/c_1210508735.htm,1,殷荧,,人民网
568,湖北浙江等地人员陆续返回，内蒙古地区面临新危机？,2020-03-09 14:43:47,http://www.piyao.org.cn/2020-03/09/c_1210506976.htm,0,冯栋,张巧珍,北方新报微信公众号
570,湖北发放健康码 中低风险地区持绿码人员可全省通行,2020-03-10 17:18:44,http://www.piyao.org.cn/2020-03/10/c_1210508727.htm,1,殷荧,,湖北省人民政府网站
571,根据熔喷布燃烧无烟无焦可区分口罩真假？,2020-03-09 09:24:12,http://www.piyao.org.cn/2020-03/09/c_1210506416.htm,0,冯栋,吴海波,科学辟谣平台
572,武汉机场确定复航时间？,2020-03-09 09:24:12,http://www.piyao.org.cn/2020-03/09/c_1210506411.htm,0,冯栋,,中国新闻网
573,中国邮政集团湖南省国际业务分公司禁止收寄口罩？,2020-03-09 16:20:25,http://www.piyao.org.cn/2020-03/09/c_1210507059.htm,0,殷荧,,湖南邮政微信公众号
574,阿昔洛韦可预防新冠肺炎？,2020-03-09 16:33:52,http://www.piyao.org.cn/2020-03/09/c_1210507246.htm,0,冯栋,,中国药学会官方微博
575,河南新乡发布开学通知？,2020-03-08 17:47:33,http://www.piyao.org.cn/2020-03/08/c_1210505803.htm,0,周文婧,,新乡日报官方微博
576,世卫组织：无证据显示新冠病毒会在夏季消失,2020-03-09 16:11:35,http://www.piyao.org.cn/2020-03/09/c_1210507162.htm,1,殷荧,,新华社
577,网传大庆肇州县第二中学部分年级3月15号开学？,2020-03-08 17:47:30,http://www.piyao.org.cn/2020-03/08/c_1210505801.htm,0,周文婧,,@大庆网警巡查执法
578,上海虹口足球场成“集中隔离点”？,2020-03-09 09:24:12,http://www.piyao.org.cn/2020-03/09/c_1210506405.htm,0,冯栋,毛锦伟,上海网络辟谣
579,已经确诊新冠肺炎的产妇目前不建议母乳喂养,2020-03-09 16:11:04,http://www.piyao.org.cn/2020-03/09/c_1210507185.htm,1,殷荧,,国家卫生健康委员会网站
580,湖北产地的水果不能吃？,2020-03-08 17:47:29,http://www.piyao.org.cn/2020-03/08/c_1210505800.htm,0,周文婧,,@武汉发布
581,世卫组织：疫情并未造成全球基本药品短缺,2020-03-09 16:11:18,http://www.piyao.org.cn/2020-03/09/c_1210507177.htm,1,殷荧,,新华社
582,意大利疫情爆发，中国驻意大利使馆包机“撤侨”？,2020-03-08 17:47:27,http://www.piyao.org.cn/2020-03/08/c_1210505792.htm,0,冯栋,,中国驻意大利大使馆网站
583,襄阳市襄城区发布“通知”要求开展复工复产？,2020-03-08 13:25:48,http://www.piyao.org.cn/2020-03/08/c_1210505497.htm,0,周文婧,,襄阳市襄城区新闻中心官方微博
584,湖北天门撤销乡镇和村组交通卡口？,2020-03-08 13:25:47,http://www.piyao.org.cn/2020-03/08/c_1210505506.htm,0,周文婧,,湖北省天门市委宣传部官方微博
585,浙江2名境外输入病例回家后串门访客？,2020-03-07 20:18:37,http://www.piyao.org.cn/2020-03/07/c_1210504606.htm,0,谢博隆,,@德清发布
587,广州和深圳飞杭州的航班因公共安全原因大量取消？,2020-03-06 15:00:21,http://www.piyao.org.cn/2020-03/06/c_1210503292.htm,0,周文婧,,广东发布微信公众号
588,长沙银行吉首分行工作人员为高度疑似病例？,2020-03-06 15:00:23,http://www.piyao.org.cn/2020-03/06/c_1210503262.htm,0,周文婧,,新吉首微信公众号
589,接种了流感疫苗就不容易被新型冠状病毒感染？,2020-03-06 16:46:30,http://www.piyao.org.cn/2020-03/06/c_1210503415.htm,2,周文婧,,北京市疾病预防控制中心网站
590,网传汕头汽车总站解放桥一大巴有乘客发烧死亡？,2020-03-06 15:00:25,http://www.piyao.org.cn/2020-03/06/c_1210503255.htm,0,周文婧,,汕头市人民政府办公室官方微博
591,有CN95认证的车可以防新冠病毒？,2020-03-06 10:38:54,http://www.piyao.org.cn/2020-03/06/c_1210502823.htm,0,周文婧,,科普中国-科学辟谣
592,常州市武进区御城、横林、庙桥各确诊一例新冠肺炎？,2020-03-06 10:38:52,http://www.piyao.org.cn/2020-03/06/c_1210502806.htm,0,周文婧,,常州武进公安微警务微信公众号
593,交通运输部：加强境外返回人员疫情防控和运输服务保障,2020-03-06 16:43:36,http://www.piyao.org.cn/2020-03/06/c_1210503379.htm,1,周文婧,,交通运输部微信公众号
594,安徽黄山3月6日开学？,2020-03-05 14:33:04,http://www.piyao.org.cn/2020-03/05/c_1210501767.htm,0,闫丹丹,,黄山市教育局网站
595,商务部：从未发布过口罩出口禁令,2020-03-06 16:44:56,http://www.piyao.org.cn/2020-03/06/c_1210503404.htm,1,周文婧,,中国新闻网
596,湖北省仙桃居民因吃猪肉感染H7N9死亡？,2020-03-05 14:31:33,http://www.piyao.org.cn/2020-03/05/c_1210501788.htm,0,闫丹丹,,仙桃市公安局微信公众号
597,黄连上清片可预防新冠肺炎？,2020-03-05 14:31:33,http://www.piyao.org.cn/2020-03/05/c_1210501808.htm,0,闫丹丹,,光明网
598,使用二氧化氯贴片能预防新型冠状病毒？,2020-03-05 14:31:33,http://www.piyao.org.cn/2020-03/05/c_1210501800.htm,0,闫丹丹,,科学辟谣
599,松茸蘑菇能预防新型冠状病毒？,2020-03-05 11:08:24,http://www.piyao.org.cn/2020-03/05/c_1210501465.htm,0,闫丹丹,,腾讯较真
600,国家邮政局：对湖北急需医疗防疫物资优先运输投递,2020-03-06 16:47:07,http://www.piyao.org.cn/2020-03/06/c_1210503400.htm,1,周文婧,,人民网官方微博
601,拔头两侧的白发可以防治新型冠状病毒肺炎？,2020-03-05 11:12:44,http://www.piyao.org.cn/2020-03/05/c_1210501460.htm,0,闫丹丹,,腾讯较真
602,教育部：适当延长毕业生择业时间,2020-03-06 16:49:53,http://www.piyao.org.cn/2020-03/06/c_1210503402.htm,1,周文婧,,中新网客户端
603,日本除菌卡（消毒卡）挂身上能预防新型冠状病毒？,2020-03-04 15:17:25,http://www.piyao.org.cn/2020-03/04/c_1210500495.htm,0,周文婧,,科普中国-科学辟谣
604,山东：特殊困难群众临时纳入医保扶贫范围,2020-03-06 16:49:55,http://www.piyao.org.cn/2020-03/06/c_1210503414.htm,1,周文婧,,央视新闻客户端
605,使用光催化设备能有效预防新型冠状病毒感染？,2020-03-04 17:48:20,http://www.piyao.org.cn/2020-03/04/c_1210500678.htm,0,周文婧,,科普中国-科学辟谣
606,民政部：中、低风险区域养老机构可逐步恢复开放,2020-03-06 17:05:29,http://www.piyao.org.cn/2020-03/06/c_1210503412.htm,1,周文婧,,中国新闻网
607,四川绵阳市委党校隔离从韩回来的140人？,2020-03-05 10:15:35,http://www.piyao.org.cn/2020-03/05/c_1210501354.htm,0,闫丹丹,,四川在线
608,交通运输部：高风险地区客船载客率不超过50%,2020-03-05 17:52:02,http://www.piyao.org.cn/2020-03/05/c_1210502093.htm,1,闫丹丹,,中国新闻网
609,多喝热水姜汤、盖被子、晒太阳能预防新冠病毒？,2020-03-05 11:12:44,http://www.piyao.org.cn/2020-03/05/c_1210501455.htm,0,闫丹丹,,腾讯较真
610,教育部：夏季毕业研究生可顺延毕业时间,2020-03-05 15:44:38,http://www.piyao.org.cn/2020-03/05/c_1210501947.htm,1,闫丹丹,,中国青年报
611,轻症患者手粘唾液触碰眼口鼻会加重？,2020-03-04 21:18:03,http://www.piyao.org.cn/2020-03/04/c_1210500916.htm,0,闫丹丹,,科普中国
612,口罩中间垫餐巾纸能阻断新冠病毒？,2020-03-04 21:18:03,http://www.piyao.org.cn/2020-03/04/c_1210500913.htm,0,闫丹丹,,科普中国
613,沉香可以预防新型冠状病毒？,2020-03-04 21:18:03,http://www.piyao.org.cn/2020-03/04/c_1210500909.htm,0,闫丹丹,,科普中国
614,郑州一女子不配合防疫，把公交变专车？,2020-03-04 10:45:27,http://www.piyao.org.cn/2020-03/04/c_1210500005.htm,0,周文婧,,平安建设路微信公众号
615,湖南益阳一名武大学生传染爷爷新冠病毒并接触790人？,2020-03-04 10:45:25,http://www.piyao.org.cn/2020-03/04/c_1210500065.htm,0,周文婧,,益阳市公安局官方微博
616,湖南省直中医医院因新冠肺炎关门？,2020-03-03 14:23:11,http://www.piyao.org.cn/2020-03/03/c_1210499052.htm,0,闫丹丹,,株洲网
617,福建福清全市封城？,2020-03-03 09:56:55,http://www.piyao.org.cn/2020-03/03/c_1210498612.htm,0,闫丹丹,,东南网
618,买回家的蔬菜必须用75%的酒精消毒？,2020-03-03 16:38:43,http://www.piyao.org.cn/2020-03/03/c_1210499283.htm,2,闫丹丹,,科学辟谣
619,疫情期间吃得越补越好？,2020-03-03 16:38:43,http://www.piyao.org.cn/2020-03/03/c_1210499276.htm,2,闫丹丹,,科普中国
620,韩国、意大利、伊朗、日本，从这些国家来京都需隔离观察,2020-03-04 16:41:03,http://www.piyao.org.cn/2020-03/04/c_1210500609.htm,1,周文婧,,北京日报客户端
621,名字里带氯的消毒剂就是含氯消毒剂？,2020-03-03 16:38:43,http://www.piyao.org.cn/2020-03/03/c_1210499271.htm,2,闫丹丹,,光明网
622,口罩越厚，防病毒效果越好？,2020-03-03 16:38:43,http://www.piyao.org.cn/2020-03/03/c_1210499286.htm,2,闫丹丹,,科学辟谣
623,济南市2月10日晚上12点大面积消杀、消毒？,2020-03-05 12:09:24,http://www.piyao.org.cn/2020-03/05/c_1210501490.htm,0,周文婧,,济南卫生健康微信公众号
624,苏州一企业提前开工员工确认感染，隔离200余人？,2020-03-05 12:09:24,http://www.piyao.org.cn/2020-03/05/c_1210501536.htm,0,周文婧,,扬子晚报
625,财政部：群众不会因费用延误救治,2020-03-04 16:41:05,http://www.piyao.org.cn/2020-03/04/c_1210500601.htm,1,周文婧,,央视新闻官方微博
626,疫情期间广东推行环境违法容错纠错机制,2020-03-04 16:41:08,http://www.piyao.org.cn/2020-03/04/c_1210500614.htm,1,周文婧,,生态环境部微信公众号
627,疫情期间江苏徐州清明节禁止一切祭扫活动？,2020-03-02 16:21:15,http://www.piyao.org.cn/2020-03/02/c_1210497913.htm,0,周文婧,,江苏徐州民政局网站
628,网传韩国来华航班爆满、“一票难求”？,2020-03-02 15:22:05,http://www.piyao.org.cn/2020-03/02/c_1210497827.htm,0,周文婧,,健康中国微信公众号
629,网传一李姓由日来蓉旅客为新冠肺炎患者？,2020-03-02 10:45:11,http://www.piyao.org.cn/2020-03/02/c_1210497271.htm,0,周文婧,,成都市卫生健康委员会官方微博
630,两部门：常见病、慢性病网上复诊医保可报销,2020-03-03 16:38:43,http://www.piyao.org.cn/2020-03/03/c_1210499265.htm,1,闫丹丹,,人民网
631,武汉大学女博士患新冠肺炎并留下遗书？,2020-03-02 10:45:11,http://www.piyao.org.cn/2020-03/02/c_1210497285.htm,0,闫丹丹,,武汉大学官方微博
632,沈洲医院有韩国患者去世？,2020-03-01 16:41:40,http://www.piyao.org.cn/2020-03/01/c_1210496546.htm,0,殷荧,,沈阳晚报微信公众号
633,疫情期间可通过大强度的锻炼来提高抵抗力？,2020-03-02 16:45:57,http://www.piyao.org.cn/2020-03/02/c_1210497947.htm,2,闫丹丹,,健康中国微信公众号
634,交通运输部：全面暂停离汉离鄂和进出京跨城的网约车顺风车业务,2020-03-02 16:42:29,http://www.piyao.org.cn/2020-03/02/c_1210497946.htm,1,周文婧,,交通运输部网站
635,大庆驰援武汉医疗队技术不过硬，被遣送？,2020-03-01 16:41:16,http://www.piyao.org.cn/2020-03/01/c_1210496485.htm,0,闫丹丹,,中国经济网
636,80名中国公民在俄隔离遭虐待？,2020-03-01 11:11:50,http://www.piyao.org.cn/2020-03/01/c_1210495931.htm,0,谢博隆,,中国驻俄罗斯大使馆网站
638,河南省各市县区疫情等级名单来了？,2020-02-29 14:55:30,http://www.piyao.org.cn/2020-02/29/c_1210495132.htm,0,殷荧,,大河报·大河客户端
639,改用吸痰机救治新冠肺炎患者可降低死亡率？,2020-02-29 15:00:51,http://www.piyao.org.cn/2020-02/29/c_1210495148.htm,2,殷荧,,中央广电总台中国之声微信公号
640,新冠肺炎是自限性疾病，挺一挺就过去了？,2020-02-29 16:34:21,http://www.piyao.org.cn/2020-02/29/c_1210495276.htm,2,谢博隆,,国家卫健委网站
641,27日韩国至青岛的航班上有7人发热，40人被隔离？,2020-02-29 14:54:26,http://www.piyao.org.cn/2020-02/29/c_1210495129.htm,0,殷荧,,青岛城阳发布
643,山东青岛一公交车驾驶员一个口罩戴14天？,2020-02-29 10:48:22,http://www.piyao.org.cn/2020-02/29/c_1210494772.htm,0,谢博隆,,大众网
644,新冠病毒试剂盒有自测版？,2020-02-29 10:49:47,http://www.piyao.org.cn/2020-02/29/c_1210494767.htm,0,谢博隆,,北京日报
645,近期自韩来华的乘客绝大多数是在韩中国公民,2020-02-29 16:34:40,http://www.piyao.org.cn/2020-02/29/c_1210495273.htm,1,谢博隆,,外交部网站
646,北京盘古大观保洁确诊新冠肺炎？,2020-02-29 10:49:47,http://www.piyao.org.cn/2020-02/29/c_1210494764.htm,0,谢博隆,,人民网
647,北京望京大西洋新城社区一名韩国人确诊新冠肺炎？,2020-02-29 10:49:47,http://www.piyao.org.cn/2020-02/29/c_1210494761.htm,0,谢博隆,,人民网
648,长春会展中心大饭店为日韩来长集中隔离点？,2020-02-28 16:44:04,http://www.piyao.org.cn/2020-02/28/c_1210494068.htm,0,谢博隆,,@长春发布
649,海关总署：对所有出入境人员严格实施“三查 三排 一转运”,2020-03-01 18:29:25,http://www.piyao.org.cn/2020-03/01/c_1210496603.htm,1,谢博隆,,央视新闻客户端
650,北京望京麒麟社物美有确诊病例？,2020-02-28 16:44:04,http://www.piyao.org.cn/2020-02/28/c_1210494063.htm,0,谢博隆,,望京街道办事处官方微信
651,2020年4月全国高等教育自学考试延期举行,2020-02-28 16:44:04,http://www.piyao.org.cn/2020-02/28/c_1210494059.htm,1,谢博隆,,教育部网站
652,2020年上半年征兵工作推迟至下半年一并组织实施,2020-02-29 16:34:40,http://www.piyao.org.cn/2020-02/29/c_1210495272.htm,1,谢博隆,,国防部网站
653,大连中南苑发现两韩国人隐瞒病情？,2020-02-28 13:01:02,http://www.piyao.org.cn/2020-02/28/c_1210493520.htm,0,谢博隆,,@中山分局
654,对车轱辘、鞋底、快递外卖包装也要经常消毒？,2020-02-28 16:44:04,http://www.piyao.org.cn/2020-02/28/c_1210494042.htm,2,谢博隆,,北京日报
655,哈尔滨封城了？,2020-02-28 10:49:11,http://www.piyao.org.cn/2020-02/28/c_1210493330.htm,0,谢博隆,,央视新闻客户端
656,江西上饶各类学校不得在3月17日前提前开学？,2020-02-28 10:49:53,http://www.piyao.org.cn/2020-02/28/c_1210493365.htm,0,谢博隆,,上饶教育微信公众号
657,长沙推迟到4月20日复课？,2020-02-28 10:50:39,http://www.piyao.org.cn/2020-02/28/c_1210493348.htm,0,谢博隆,,@长沙发布
658,韩国来蓉80名韩籍人员仅量体温就放行，不隔离？,2020-02-27 22:41:08,http://www.piyao.org.cn/2020-02/27/c_1210492941.htm,0,殷荧,,四川省互联网举报中心
660,3月2日后新疆分三类地区实施管控？,2020-02-27 17:00:10,http://www.piyao.org.cn/2020-02/27/c_1210492391.htm,0,殷荧,,新疆网络举报微信公众号
661,国家林草局：停止一切以食用为目的经营利用陆生野生动物活动,2020-02-28 16:44:04,http://www.piyao.org.cn/2020-02/28/c_1210494057.htm,1,谢博隆,,新华社
662,武汉江岸区塔子湖锦绣家园有新冠肺炎重症治愈病人上吊自杀？,2020-02-27 17:00:28,http://www.piyao.org.cn/2020-02/27/c_1210492388.htm,0,殷荧,,@大江金岸
663,江西九江长江一桥解除封闭？,2020-02-27 17:00:35,http://www.piyao.org.cn/2020-02/27/c_1210492372.htm,0,殷荧,,浔阳公安微信公众号
665,吉林公主岭近期还要封城？,2020-02-27 11:47:52,http://www.piyao.org.cn/2020-02/27/c_1210492022.htm,0,殷荧,,公主岭发布微信公众号
666,浙江省经信厅平台为企业售口罩？,2020-02-27 11:54:54,http://www.piyao.org.cn/2020-02/27/c_1210492018.htm,0,谢博隆,,温州新闻网
668,捐赠给黄石下陆区的青菜被社区扔了？,2020-02-27 11:54:54,http://www.piyao.org.cn/2020-02/27/c_1210491912.htm,0,谢博隆,,@黄石发布
669,漯河市机动车要限行?公交再次停运？,2020-02-27 09:39:42,http://www.piyao.org.cn/2020-02/27/c_1210491768.htm,0,谢博隆,,漯河日报微信公众号
670,汝南一司机确诊新冠肺炎致一千多人被隔离？,2020-02-27 09:39:42,http://www.piyao.org.cn/2020-02/27/c_1210491760.htm,0,谢博隆,,掌上驻马店微信公众号
671,河南安阳让学生开学前自行准备30个口罩？,2020-02-27 09:39:42,http://www.piyao.org.cn/2020-02/27/c_1210491738.htm,0,殷荧,,安阳日报微信公众号
672,郑州相关部门关闭方中山？,2020-02-27 09:39:42,http://www.piyao.org.cn/2020-02/27/c_1210491722.htm,0,谢博隆,,郑州发布微信公众号
673,深圳没派医生护士支援前线？,2020-02-26 22:26:11,http://www.piyao.org.cn/2020-02/26/c_1210491469.htm,0,殷荧,,深圳特区报
675,天门市将外省捐赠的萝卜倒入垃圾站？,2020-02-26 17:46:40,http://www.piyao.org.cn/2020-02/26/c_1210491196.htm,0,谢博隆,,@天门发布
676,钟南山：疫情首先出现在中国，但不一定发源在中国,2020-02-27 17:08:55,http://www.piyao.org.cn/2020-02/27/c_1210492599.htm,1,殷荧,,人民日报客户端
677,襄阳市襄城区一生活物资配送人员确诊新冠肺炎？,2020-02-26 17:46:40,http://www.piyao.org.cn/2020-02/26/c_1210491205.htm,0,殷荧,,@襄城新闻
678,韩国人来青岛不用强制隔离？,2020-02-26 17:46:40,http://www.piyao.org.cn/2020-02/26/c_1210491190.htm,0,殷荧,,中国经济网
679,北京一男子感染后去大悦城咳嗽上百次？,2020-02-28 10:49:30,http://www.piyao.org.cn/2020-02/28/c_1210493324.htm,0,谢博隆,,@平安北京
680,洋葱可以吸附新冠病毒？,2020-02-26 14:31:30,http://www.piyao.org.cn/2020-02/26/c_1210490890.htm,0,谢博隆,,北京日报
681,武汉城管队员拦截捐献蔬菜？,2020-02-25 16:05:16,http://www.piyao.org.cn/2020-02/25/c_1210489564.htm,0,谢博隆,,@武昌政务微博
682,北京积水潭医院将建方舱医院？,2020-02-25 15:17:54,http://www.piyao.org.cn/2020-02/25/c_1210489518.htm,0,谢博隆,,北京积水潭医院、人民网
684,滞留湖北港人将安排到深圳隔离？,2020-02-25 13:18:05,http://www.piyao.org.cn/2020-02/25/c_1210489254.htm,0,谢博隆,,人民网
685,疫情期间，四种疫苗应及时接种,2020-02-27 17:09:59,http://www.piyao.org.cn/2020-02/27/c_1210492612.htm,1,谢博隆,,健康中国微信公众号
686,中国医疗耗材之都长垣口罩生产企业停产几十家？,2020-02-24 12:02:29,http://www.piyao.org.cn/2020-02/24/c_1210487719.htm,0,谢博隆,,央视新闻客户端
687,多地要求公园闲逛人员背防疫手册？,2020-02-25 11:03:01,http://www.piyao.org.cn/2020-02/25/c_1210489007.htm,0,谢博隆,,中国互联网联合辟谣平台
688,郑州一小区70人送医？,2020-02-25 11:03:01,http://www.piyao.org.cn/2020-02/25/c_1210489051.htm,0,谢博隆,,大河客户端
689,哈尔滨一确诊患者跑至牡丹江步行街被警察抓获？,2020-02-25 11:03:01,http://www.piyao.org.cn/2020-02/25/c_1210489032.htm,0,谢博隆,,@牡丹江网警巡查执法
690,武汉所有商店在2月25日至3月10日期间关门？,2020-02-24 10:16:44,http://www.piyao.org.cn/2020-02/24/c_1210487545.htm,0,殷荧,,@长江日报
692,山东招远60人确诊新冠肺炎？,2020-02-24 15:18:28,http://www.piyao.org.cn/2020-02/24/c_1210487982.htm,0,谢博隆,,金都招远微信公众号
693,西安市莲湖区各小区重新启动封禁？,2020-02-24 10:59:12,http://www.piyao.org.cn/2020-02/24/c_1210487639.htm,0,谢博隆,,@悦享莲湖 @陕西省网络举报中
694,湖北为滞留在鄂外地人员提供救助服务,2020-02-25 16:23:35,http://www.piyao.org.cn/2020-02/25/c_1210489578.htm,1,谢博隆,,湖北省人民政府网站
695,湖北鄂州一老人在疫情防控期间捡树叶吃？,2020-02-24 10:59:12,http://www.piyao.org.cn/2020-02/24/c_1210487634.htm,0,谢博隆,,鄂州公安在线微信公众号
696,北京西门子大厦确诊1例新冠肺炎？,2020-02-24 10:16:47,http://www.piyao.org.cn/2020-02/24/c_1210487532.htm,0,殷荧,,望京新语、@北京日报
697,北京新冠肺炎病例不包括外地人？,2020-02-23 18:23:16,http://www.piyao.org.cn/2020-02/23/c_1210486865.htm,0,殷荧,,北京青年报
699,湖南涟源某水泥厂复工发生聚集性感染？,2020-02-23 18:26:02,http://www.piyao.org.cn/2020-02/23/c_1210486863.htm,0,谢博隆,,娄底新闻网
